1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
182.693710327148,185.240570068359,187.787414550781,190.334274291992,192.881118774414,195.427978515625,197.974838256836,200.521682739258,203.068542480469,205.615386962891,208.162246704102,210.709091186523,213.255950927734,215.802810668945,218.349655151367,220.896514892578,223.443359375,225.990219116211,228.537078857422,231.083923339844,233.630783081055,236.177627563477,238.724487304688,241.271347045898,243.81819152832,246.365051269531,248.911895751953,251.458755493164,254.005599975586,256.552459716797,259.099334716797,261.646179199219,264.193023681641,266.739868164063,269.286743164063
187.149887084961,189.689666748047,192.229431152344,194.76921081543,197.308975219727,199.848754882813,202.388534545898,204.928298950195,207.468078613281,210.007843017578,212.547622680664,215.087387084961,217.627166748047,220.166931152344,222.706695556641,225.246475219727,227.786239624023,230.326019287109,232.865798950195,235.405563354492,237.945343017578,240.485107421875,243.024887084961,245.564666748047,248.104431152344,250.64421081543,253.183975219727,255.723754882812,258.263519287109,260.803283691406,263.343078613281,265.882843017578,268.422607421875,270.962371826172,273.502166748047
191.606048583984,194.138748168945,196.671432495117,199.204132080078,201.73681640625,204.269515991211,206.802200317383,209.334899902344,211.867584228516,214.400268554687,216.932968139648,219.46565246582,221.998352050781,224.531051635742,227.063735961914,229.596435546875,232.129119873047,234.661819458008,237.194519042969,239.727203369141,242.259902954102,244.792587280273,247.325271606445,249.857971191406,252.390655517578,254.923355102539,257.4560546875,259.988739013672,262.521423339844,265.054107666016,267.586822509766,270.119506835937,272.652191162109,275.184875488281,277.717590332031
196.062210083008,198.587829589844,201.113433837891,203.639053344727,206.164657592773,208.690277099609,211.215881347656,213.741485595703,216.267105102539,218.792709350586,221.318328857422,223.843933105469,226.369552612305,228.895172119141,231.420776367188,233.946380615234,236.47200012207,238.997604370117,241.523223876953,244.048828125,246.574447631836,249.100051879883,251.625671386719,254.151275634766,256.676879882813,259.202514648437,261.728118896484,264.253723144531,266.779327392578,269.304931640625,271.83056640625,274.356170654297,276.881774902344,279.407379150391,281.933013916016
200.51838684082,203.036926269531,205.555450439453,208.073974609375,210.592498779297,213.111038208008,215.629577636719,218.148101806641,220.666641235352,223.185165405273,225.703689575195,228.222213745117,230.740753173828,233.259292602539,235.777816772461,238.296356201172,240.814880371094,243.333404541016,245.851943969727,248.370468139648,250.889007568359,253.407531738281,255.926071166992,258.444610595703,260.963134765625,263.481658935547,266.000183105469,268.518707275391,271.037231445312,273.555786132812,276.074310302734,278.592834472656,281.111389160156,283.629913330078,286.1484375
204.974548339844,207.48600769043,209.997451782227,212.508895874023,215.02033996582,217.531799316406,220.043258666992,222.554702758789,225.066146850586,227.577590942383,230.089050292969,232.600494384766,235.111953735352,237.623397827148,240.134841918945,242.646301269531,245.157745361328,247.669204711914,250.1806640625,252.692108154297,255.203552246094,257.714996337891,260.226440429687,262.737915039063,265.249359130859,267.760803222656,270.272247314453,272.78369140625,275.295135498047,277.806610107422,280.318054199219,282.829498291016,285.340942382813,287.852386474609,290.363861083984
209.430725097656,211.935089111328,214.439453125,216.943832397461,219.448196411133,221.952575683594,224.456939697266,226.961303710937,229.465682983398,231.97004699707,234.474411010742,236.978775024414,239.483154296875,241.987533569336,244.491897583008,246.99626159668,249.500625610352,252.005004882812,254.509384155273,257.013732910156,259.518127441406,262.022491455078,264.52685546875,267.031219482422,269.535583496094,272.039947509766,274.544311523437,277.048706054688,279.553070068359,282.057434082031,284.561798095703,287.066162109375,289.570556640625,292.074920654297,294.579284667969
213.88688659668,216.384170532227,218.881454467773,221.378753662109,223.876037597656,226.373336791992,228.870620727539,231.367904663086,233.865203857422,236.362487792969,238.859771728516,241.357055664063,243.854354858398,246.351638793945,248.848922729492,251.346221923828,253.843505859375,256.340789794922,258.838073730469,261.335357666016,263.832672119141,266.329956054687,268.827239990234,271.324523925781,273.821807861328,276.319122314453,278.81640625,281.313690185547,283.810974121094,286.308258056641,288.805541992187,291.302825927734,293.800140380859,296.297424316406,298.794708251953
218.343048095703,220.833267211914,223.323455810547,225.813674926758,228.30387878418,230.794082641602,233.284301757813,235.774505615234,238.264724731445,240.754913330078,243.245132446289,245.735336303711,248.225540161133,250.715759277344,253.205963134766,255.696166992188,258.186370849609,260.676574707031,263.166809082031,265.657012939453,268.147216796875,270.637420654297,273.127624511719,275.617828369141,278.108032226562,280.598266601563,283.088470458984,285.578674316406,288.068878173828,290.55908203125,293.049285888672,295.539489746094,298.029724121094,300.519927978516,303.010131835937
222.799224853516,225.282348632813,227.765472412109,230.248611450195,232.731719970703,235.214859008789,237.697998046875,240.181106567383,242.664245605469,245.147369384766,247.630493164062,250.113616943359,252.596755981445,255.079879760742,257.563018798828,260.046142578125,262.529266357422,265.012390136719,267.495513916016,269.978637695313,272.461761474609,274.944885253906,277.428039550781,279.911163330078,282.394287109375,284.877410888672,287.360534667969,289.843658447266,292.326782226562,294.809906005859,297.293060302734,299.776184082031,302.259307861328,304.742431640625,307.225555419922
227.255386352539,229.731430053711,232.207473754883,234.683532714844,237.159561157227,239.635620117187,242.111663818359,244.587707519531,247.063766479492,249.539810180664,252.015853881836,254.491897583008,256.967956542969,259.444000244141,261.920043945313,264.396087646484,266.872131347656,269.348175048828,271.82421875,274.300262451172,276.776336669922,279.252349853516,281.728424072266,284.204467773437,286.680511474609,289.156555175781,291.632598876953,294.108642578125,296.584686279297,299.060729980469,301.536804199219,304.012847900391,306.488891601562,308.964935302734,311.440979003906
231.711547851563,234.180511474609,236.649475097656,239.118453979492,241.58740234375,244.056381225586,246.525344848633,248.99430847168,251.463287353516,253.932235717773,256.401214599609,258.870178222656,261.339141845703,263.80810546875,266.277069091797,268.746032714844,271.214996337891,273.683959960937,276.152954101562,278.621917724609,281.090881347656,283.559844970703,286.02880859375,288.497772216797,290.966735839844,293.435699462891,295.904663085937,298.373626708984,300.842590332031,303.311553955078,305.780548095703,308.24951171875,310.718475341797,313.187438964844,315.656402587891
236.167724609375,238.629608154297,241.091491699219,243.553375244141,246.015258789062,248.477142333984,250.939041137695,253.400924682617,255.862808227539,258.324676513672,260.786590576172,263.248443603516,265.710357666016,268.172241210937,270.634124755859,273.096008300781,275.557891845703,278.019775390625,280.481658935547,282.943542480469,285.405426025391,287.867309570312,290.329193115234,292.791107177734,295.252960205078,297.714874267578,300.176727294922,302.638641357422,305.100524902344,307.562408447266,310.024291992187,312.486175537109,314.948059082031,317.409942626953,319.871826171875
240.623886108398,243.078689575195,245.533493041992,247.988296508789,250.443099975586,252.897903442383,255.352722167969,257.807525634766,260.262329101562,262.717132568359,265.171936035156,267.626739501953,270.08154296875,272.536346435547,274.991149902344,277.445953369141,279.900756835938,282.355560302734,284.810363769531,287.265167236328,289.719970703125,292.174774169922,294.629577636719,297.084411621094,299.539215087891,301.994018554687,304.448822021484,306.903625488281,309.358428955078,311.813232421875,314.268035888672,316.722839355469,319.177642822266,321.632446289063,324.087249755859
